trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1775,False,"{'a': 0.01, 'e': 0.45399184267980686}",20,0,19.162313212260365,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1776,False,"{'a': 0.01, 'e': 0.4628790531758546}",30,0,34.99475646250669,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1777,False,"{'a': 0.01, 'e': 0.47171997615231287}",30,0,34.75208882290415,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1778,False,"{'a': 0.01, 'e': 0.48051372752425775}",25,6,28.426121285268994,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1779,False,"{'a': 0.01, 'e': 0.48925942792387384}",20,0,21.341465133911797,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1780,False,"{'a': 0.01, 'e': 0.49795620278841546}",30,0,30.74016418588471,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1781,False,"{'a': 0.01, 'e': 0.5066031824476372}",20,0,23.143650362722592,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1782,False,"{'a': 0.01, 'e': 0.5151995022107853}",20,0,19.851064240211752,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1783,False,"{'a': 0.01, 'e': 0.5237443024530437}",30,6,35.32374358837646,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1784,False,"{'a': 0.01, 'e': 0.532236728701506}",20,15,8.259097872468734,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1785,False,"{'a': 0.01, 'e': 0.5406759317206302}",30,0,33.5912402262701,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1786,False,"{'a': 0.01, 'e': 0.5490610675971411}",20,4,26.21274069294276,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1787,False,"{'a': 0.01, 'e': 0.5573912978244446}",20,0,21.315100296930154,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1788,False,"{'a': 0.01, 'e': 0.5656657893864541}",20,0,20.406372868978362,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1789,False,"{'a': 0.01, 'e': 0.5738837148409143}",20,0,21.70290663172844,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1790,False,"{'a': 0.01, 'e': 0.5820442524021253}",20,7,15.806012908519087,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1791,False,"{'a': 0.01, 'e': 0.5901465860231284}",20,0,20.644666675974214,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1792,False,"{'a': 0.01, 'e': 0.5981899054773193}",20,4,19.837937265265293,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1793,False,"{'a': 0.01, 'e': 0.6061734064394495}",20,0,22.928734639036364,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1794,False,"{'a': 0.01, 'e': 0.6140962905660814}",25,0,28.37533517539713,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1795,False,"{'a': 0.01, 'e': 0.6219577655753992}",20,0,21.757392390125364,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1796,False,"{'a': 0.01, 'e': 0.6297570453264586}",25,0,28.127088574795213,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1797,False,"{'a': 0.01, 'e': 0.6374933498977783}",20,0,27.534848974657645,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1798,False,"{'a': 0.01, 'e': 0.6451659056653537}",30,0,35.419309223804724,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1799,False,"{'a': 0.01, 'e': 0.652773945379999}",20,0,20.404732948747196,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1800,False,"{'a': 0.01, 'e': 0.6603167082440802}",20,0,22.735900161819607,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1801,False,"{'a': 0.01, 'e': 0.6677934399876015}",30,0,33.6429135294292,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1802,False,"{'a': 0.01, 'e': 0.6752033929436143}",25,0,25.91467607995438,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1803,False,"{'a': 0.01, 'e': 0.682545826123003}",20,12,13.35076196919713,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1804,False,"{'a': 0.01, 'e': 0.6898200052885629}",20,0,26.12439946571271,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1805,False,"{'a': 0.01, 'e': 0.6970252030284447}",25,0,29.309382508516116,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1806,False,"{'a': 0.01, 'e': 0.7041606988288736}",20,0,20.848192628006945,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1807,False,"{'a': 0.01, 'e': 0.7112257791462208}",30,7,32.706742171305386,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1808,False,"{'a': 0.01, 'e': 0.7182197374783393}",25,0,22.593772236202604,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1809,False,"{'a': 0.01, 'e': 0.725141874435222}",30,0,37.6694205335063,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1810,False,"{'a': 0.01, 'e': 0.7319914978089467}",25,0,24.747488811115993,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1811,False,"{'a': 0.01, 'e': 0.7387679226428788}",25,0,33.40784205175205,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1812,False,"{'a': 0.01, 'e': 0.745470471300187}",25,6,27.81478674548134,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1813,False,"{'a': 0.01, 'e': 0.7520984735315861}",20,0,18.84486770908851,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1814,False,"{'a': 0.01, 'e': 0.758651266542381}",25,0,6.583731483925374,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1815,False,"{'a': 0.01, 'e': 0.765128195058729}",30,0,28.32794534049313,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1816,False,"{'a': 0.01, 'e': 0.7715286113931734}",25,0,24.8587237698658,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1817,False,"{'a': 0.01, 'e': 0.7778518755094191}",30,0,30.311345784956927,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1818,False,"{'a': 0.01, 'e': 0.7840973550863195}",20,2,21.842908956881253,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1819,False,"{'a': 0.01, 'e': 0.7902644255811258}",20,0,24.73072744720801,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1820,False,"{'a': 0.01, 'e': 0.7963524702919231}",35,0,46.13923408665944,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1821,False,"{'a': 0.01, 'e': 0.8023608804193184}",20,6,21.956756165375104,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1822,False,"{'a': 0.01, 'e': 0.8082890551273014}",25,0,22.99288732128819,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1823,False,"{'a': 0.01, 'e': 0.8141364016033458}",25,0,27.379488023607433,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1824,False,"{'a': 0.01, 'e': 0.8199023351176745}",30,23,12.747247535526606,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1825,False,"{'a': 0.01, 'e': 0.8255862790817391}",20,0,21.045482240098313,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1826,False,"{'a': 0.01, 'e': 0.8311876651058838}",25,0,24.76947617484426,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1827,False,"{'a': 0.01, 'e': 0.83670593305617}",25,13,19.928485338469223,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1828,False,"{'a': 0.01, 'e': 0.8421405311104052}",30,18,20.770400367180876,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1829,False,"{'a': 0.01, 'e': 0.8474909158133088}",25,0,35.369070681408424,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1830,False,"{'a': 0.01, 'e': 0.8527565521308732}",25,0,26.434676188804943,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1831,False,"{'a': 0.01, 'e': 0.8579369135038506}",25,1,29.387305258856788,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1832,False,"{'a': 0.01, 'e': 0.8630314819004246}",35,0,37.47239757533194,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1833,False,"{'a': 0.01, 'e': 0.8680397478679989}",20,0,26.67326860491686,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1834,False,"{'a': 0.01, 'e': 0.8729612105841488}",20,0,16.363683904196176,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1835,False,"{'a': 0.01, 'e': 0.8777953779067071}",20,11,13.842974905684208,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1836,False,"{'a': 0.01, 'e': 0.882541766422967}",30,0,34.226713532475124,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1837,False,"{'a': 0.01, 'e': 0.8871999014980351}",25,18,12.38027636873821,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1838,False,"{'a': 0.01, 'e': 0.8917693173222826}",20,9,15.035462139708176,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1839,False,"{'a': 0.01, 'e': 0.8962495569579382}",20,0,19.15781845188032,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1840,False,"{'a': 0.01, 'e': 0.90064017238477}",20,0,18.820122563728148,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1841,False,"{'a': 0.01, 'e': 0.9049407245448928}",25,6,27.143990008669935,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1842,False,"{'a': 0.01, 'e': 0.9091507833866773}",30,19,15.654411877240744,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1843,False,"{'a': 0.01, 'e': 0.913269927907745}",20,0,22.856400843417997,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1844,False,"{'a': 0.01, 'e': 0.9172977461970789}",30,0,31.342703442328865,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1845,False,"{'a': 0.01, 'e': 0.921233835476204}",25,0,27.218531869041286,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1846,False,"{'a': 0.01, 'e': 0.9250778021394752}",25,3,30.0291598255232,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1847,False,"{'a': 0.01, 'e': 0.9288292617934266}",25,0,27.521694788563188,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1848,False,"{'a': 0.01, 'e': 0.9324878392952219}",20,0,24.885510370397363,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1849,False,"{'a': 0.01, 'e': 0.9360531687901582}",25,18,8.431554607071044,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1850,False,"{'a': 0.01, 'e': 0.939524893748256}",20,10,16.14035568625345,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1851,False,"{'a': 0.01, 'e': 0.9429026669999149}",20,0,14.10445930363452,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1852,False,"{'a': 0.01, 'e': 0.9461861507706223}",20,0,23.79562022065852,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1853,False,"{'a': 0.01, 'e': 0.9493750167147397}",20,11,13.546140503968724,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1854,False,"{'a': 0.01, 'e': 0.9524689459483275}",25,0,25.13121950829434,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1855,False,"{'a': 0.01, 'e': 0.9554676290810432}",25,4,30.587780134416878,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1856,False,"{'a': 0.01, 'e': 0.9583707662470701}",25,10,14.630132822016689,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1857,False,"{'a': 0.01, 'e': 0.961178067135113}",25,11,25.59945863150192,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1858,False,"{'a': 0.01, 'e': 0.9638892510174213}",25,2,23.563710626243797,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1859,False,"{'a': 0.01, 'e': 0.9665040467778654}",20,2,26.547831707548816,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1860,False,"{'a': 0.01, 'e': 0.9690221929390499}",20,9,15.369457841121195,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1861,False,"{'a': 0.01, 'e': 0.9714434376884554}",25,0,25.169004955666434,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1862,False,"{'a': 0.01, 'e': 0.9737675389036264}",25,16,15.304821044613133,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1863,False,"{'a': 0.01, 'e': 0.9759942641763766}",25,0,32.277633195685745,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1864,False,"{'a': 0.01, 'e': 0.9781233908360356}",25,0,23.628415204753335,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1865,False,"{'a': 0.01, 'e': 0.9801547059717113}",25,0,25.053198809678364,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1866,False,"{'a': 0.01, 'e': 0.9820880064535819}",20,0,16.20934519660566,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1867,False,"{'a': 0.01, 'e': 0.9839230989532116}",20,16,7.926220237526629,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1868,False,"{'a': 0.01, 'e': 0.9856597999628787}",25,0,28.546891573006043,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1869,False,"{'a': 0.01, 'e': 0.9872979358139305}",30,0,34.44163274559436,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1870,False,"{'a': 0.01, 'e': 0.9888373426941459}",20,0,21.95747742750467,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1871,False,"{'a': 0.01, 'e': 0.9902778666641208}",20,0,20.144099886377838,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1872,False,"{'a': 0.01, 'e': 0.9916193636726576}",20,0,25.135918737841042,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1873,False,"{'a': 0.01, 'e': 0.9928616995711742}",30,11,25.82510251346649,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1874,False,"{'a': 0.01, 'e': 0.9940047501271158}",25,0,27.83160120387197,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1875,False,"{'a': 0.01, 'e': 0.9950484010363788}",20,0,25.499809684628197,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1876,False,"{'a': 0.01, 'e': 0.9959925479347427}",25,0,31.098386841726327,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1877,False,"{'a': 0.01, 'e': 0.9968370964083039}",25,6,20.09935745774025,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1878,False,"{'a': 0.01, 'e': 0.9975819620029193}",30,20,17.372566803569644,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1879,False,"{'a': 0.01, 'e': 0.9982270702326497}",30,11,24.006851251587882,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1880,False,"{'a': 0.01, 'e': 0.9987723565872102}",30,0,34.141471331404226,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1881,False,"{'a': 0.01, 'e': 0.9992177665384193}",20,0,24.372657779843323,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1882,False,"{'a': 0.01, 'e': 0.9995632555456535}",25,17,11.925503660642196,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1883,False,"{'a': 0.01, 'e': 0.9998087890602996}",25,0,23.3307154136839,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1884,False,"{'a': 0.01, 'e': 0.9999543425292109}",20,0,24.300095514599896,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1885,False,"{'a': 0.01, 'e': 0.9999999013971618}",30,9,25.021232689252898,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1886,False,"{'a': 0.01, 'e': 0.9999454611083034}",25,0,28.898641476341098,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1887,False,"{'a': 0.01, 'e': 0.9997910271066193}",20,0,20.00595872673194,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1888,False,"{'a': 0.01, 'e': 0.999536614835381}",30,6,27.977976247988074,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1889,False,"{'a': 0.01, 'e': 0.9991822497356034}",25,0,19.0906164801547,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1890,False,"{'a': 0.01, 'e': 0.9987279672435014}",20,0,27.00590263354627,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1891,False,"{'a': 0.01, 'e': 0.9981738127869458}",20,0,14.870454273479458,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1892,False,"{'a': 0.01, 'e': 0.99751984178092}",20,0,18.900831730742933,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1893,False,"{'a': 0.01, 'e': 0.99676611962198}",20,0,17.492237932920876,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1894,False,"{'a': 0.01, 'e': 0.9959127216817134}",20,11,16.546522748074473,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1895,False,"{'a': 0.01, 'e': 0.9949597332992033}",20,11,14.168192684701216,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1896,False,"{'a': 0.01, 'e': 0.9939072497724933}",30,0,36.28047601809976,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1897,False,"{'a': 0.01, 'e': 0.9927553763490597}",20,12,11.761349373959542,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1898,False,"{'a': 0.01, 'e': 0.9915042282152843}",20,0,25.523618190793623,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1899,False,"{'a': 0.01, 'e': 0.990153930484938}",20,2,23.431842631077632,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1900,False,"{'a': 0.01, 'e': 0.9887046181866692}",25,15,18.495571719882715,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1901,False,"{'a': 0.01, 'e': 0.9871564362504991}",30,19,17.28428121908719,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1902,False,"{'a': 0.01, 'e': 0.9855095394933321}",20,0,20.61332707050251,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1903,False,"{'a': 0.01, 'e': 0.9837640926034703}",20,4,23.609966839008685,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1904,False,"{'a': 0.01, 'e': 0.9819202701241495}",20,0,23.838311099489843,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1905,False,"{'a': 0.01, 'e': 0.9799782564360798}",25,0,29.4019079423512,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1906,False,"{'a': 0.01, 'e': 0.977938245739013}",25,12,16.12972074676121,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1907,False,"{'a': 0.01, 'e': 0.9758004420323174}",20,0,24.230505417295706,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1908,False,"{'a': 0.01, 'e': 0.9735650590945829}",20,0,24.830830538878388,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1909,False,"{'a': 0.01, 'e': 0.9712323204622413}",30,15,22.044066628361687,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1910,False,"{'a': 0.01, 'e': 0.9688024594072101}",25,0,32.90310554165525,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1911,False,"{'a': 0.01, 'e': 0.9662757189135718}",25,0,28.30548403127402,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1912,False,"{'a': 0.01, 'e': 0.9636523516532683}",25,0,25.169007470776517,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1913,False,"{'a': 0.01, 'e': 0.9609326199608414}",20,0,26.19643682893539,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1914,False,"{'a': 0.01, 'e': 0.958116795807192}",25,0,19.288351370031876,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1915,False,"{'a': 0.01, 'e': 0.9552051607723898}",25,0,27.711748024070545,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1916,False,"{'a': 0.01, 'e': 0.952198006017513}",25,14,15.867062320003225,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1917,False,"{'a': 0.01, 'e': 0.9490956322555292}",20,0,20.45324651250692,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1918,False,"{'a': 0.01, 'e': 0.9458983497212312}",30,0,28.892196043558457,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1919,False,"{'a': 0.01, 'e': 0.942606478140206}",25,16,12.014737347729605,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1920,False,"{'a': 0.01, 'e': 0.9392203466968708}",20,10,20.297742232540507,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1921,False,"{'a': 0.01, 'e': 0.9357402940015457}",20,0,27.08183227310624,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1922,False,"{'a': 0.01, 'e': 0.9321666680566026}",20,0,18.729214367603635,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1923,False,"{'a': 0.01, 'e': 0.9284998262216556}",20,0,25.80354359769692,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1924,False,"{'a': 0.01, 'e': 0.9247401351778336}",20,0,20.41724559804354,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1925,False,"{'a': 0.01, 'e': 0.9208879708911095}",20,14,9.366941960512793,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1926,False,"{'a': 0.01, 'e': 0.9169437185746989}",20,0,22.79493166400194,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1927,False,"{'a': 0.01, 'e': 0.9129077726505495}",25,0,22.877305764807335,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1928,False,"{'a': 0.01, 'e': 0.9087805367098876}",20,0,25.702242624444825,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1929,False,"{'a': 0.01, 'e': 0.9045624234728706}",25,0,19.97513398312865,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1930,False,"{'a': 0.01, 'e': 0.9002538547473045}",25,0,27.04029552551995,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1931,False,"{'a': 0.01, 'e': 0.8958552613864742}",20,0,21.363438077741275,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1932,False,"{'a': 0.01, 'e': 0.8913670832460473}",20,0,22.37683328732905,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1933,False,"{'a': 0.01, 'e': 0.8867897691400991}",20,0,23.108860831758076,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1934,False,"{'a': 0.01, 'e': 0.8821237767962276}",25,0,29.91678467999687,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1935,False,"{'a': 0.01, 'e': 0.8773695728097755}",20,14,10.407923638512342,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1936,False,"{'a': 0.01, 'e': 0.8725276325971829}",25,13,21.277614856344336,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1937,False,"{'a': 0.01, 'e': 0.8675984403484329}",25,0,24.556669178275353,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1938,False,"{'a': 0.01, 'e': 0.8625824889786461}",25,16,15.646901518653163,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1939,False,"{'a': 0.01, 'e': 0.857480280078776}",25,0,30.68250139804835,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1940,False,"{'a': 0.01, 'e': 0.8522923238654625}",20,0,22.299620668106705,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1941,False,"{'a': 0.01, 'e': 0.8470191391300056}",20,0,16.18806186939146,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1942,False,"{'a': 0.01, 'e': 0.8416612531864807}",20,0,25.43991601113799,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1943,False,"{'a': 0.01, 'e': 0.8362192018190211}",25,0,28.72331204772065,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1944,False,"{'a': 0.01, 'e': 0.8306935292282246}",20,0,23.031052289110256,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1945,False,"{'a': 0.01, 'e': 0.8250847879767497}",25,0,22.54380412012562,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1946,False,"{'a': 0.01, 'e': 0.8193935389340433}",30,6,34.209882992124804,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1947,False,"{'a': 0.01, 'e': 0.8136203512202713}",20,0,28.442403567534114,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1948,False,"{'a': 0.01, 'e': 0.80776580214939}",25,0,28.31308662502211,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1949,False,"{'a': 0.01, 'e': 0.8018304771714296}",20,9,16.978279885723712,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1950,False,"{'a': 0.01, 'e': 0.7958149698139441}",25,0,25.607594832164253,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1951,False,"{'a': 0.01, 'e': 0.7897198816226518}",30,0,32.559312600949035,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1952,False,"{'a': 0.01, 'e': 0.7835458221012972}",20,0,23.161089423000345,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1953,False,"{'a': 0.01, 'e': 0.777293408650683}",25,10,17.955147665836346,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1954,False,"{'a': 0.01, 'e': 0.7709632665069484}",30,0,36.15208655050819,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1955,False,"{'a': 0.01, 'e': 0.7645560286790279}",20,0,24.909865857708773,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1956,False,"{'a': 0.01, 'e': 0.7580723358853697}",20,0,21.082339669765688,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1957,False,"{'a': 0.01, 'e': 0.7515128364898456}",20,0,16.301113895388816,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1958,False,"{'a': 0.01, 'e': 0.744878186436931}",35,0,40.96265454869436,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
